ID	Hexagon_index	Cluster_base
Mier2	135	8
Theg	648	9
4932409I22Rik	650	7
Gm1157	654	11
Madcam1	492	11
Gtrgeo22	493	11
Cdc34	420	10
Gzmm	353	10
Bsg	293	10
Hcn2	293	10
Polrmt	237	10
Fgf22	237	10
Rnf126	293	10
Fstl3	236	10
Palm	353	10
9130017N09Rik	352	10
Ptbp1	291	10
BC005764	291	10
Prtn3	291	10
Ela2	291	10
Cfd	353	10
Thrap5	353	10
C030046I01Rik	352	10
Kiss1r	352	10
Arid3a	419	10
Wdr18	419	10
Grin3b	419	10
ORF61	419	10
Cnn2	352	10
Abca7	291	10
Hmha1	236	10
Polr2e	291	10
Gpx4	291	10
Stk11	293	10
Dos	237	10
Atp5d	237	10
Midn	237	10
Cirbp	294	12
1600002K03Rik	294	12
Efna2	294	12
Mum1	420	10
Ndufs7	492	11
Gamt	492	11
Dazap1	492	11
Rps15	419	10
Apc2	419	10
2310011J03Rik	352	10
Pcsk4	291	10
Reep6	236	10
Adamtsl5	236	10
6330514A18Rik	293	10
Rkhd1	293	10
Mbd3	186	10
Uqcr	236	10
Tcfe2a	236	10
Onecut3	237	10
Atp8b3	236	10
Rexo1	291	10
Klf16	419	10
D10Bwg1364e	418	11
Scamp4	491	11
Csnk1g2	418	11
Mknk2	352	10
Mobkl2a	291	10
9030607L17Rik	352	10
Ap3d1	352	10
Dot1l	353	10
Plekhj1	293	10
Sf3a2	293	10
Amh	293	10
Jsrp1	293	10
Oaz1	293	10
BC072620	293	10
Lsm7	293	10
3110056O03Rik	293	10
Tmprss9	292	10
Timm13	353	10
Lmnb2	353	10
Gadd45b	420	10
Gng7	493	11
Diras1	493	11
Slc39a3	493	11
Sgta	493	11
Thop1	421	10
Creb3l3	355	10
Map2k2	355	10
Zbtb7a	292	10
Pias4	353	10
Eef2	419	10
Dapk3	492	11
Itgb1bp3	491	11
Atcay	491	11
9130206N08Rik	491	11
Matk	418	11
Mrpl54	492	11
Apba3	491	11
Tjp3	491	11
Pip5k1c	569	11
2510012J08Rik	655	11
Tbxa2r	571	11
Gipc3	493	11
Hmg20b	420	10
F630110N24Rik	353	10
4930404N11Rik	353	10
Fzr1	292	10
Dohh	353	10
Nfic	352	10
Ncln	493	11
Edg6	353	10
Gna15	353	10
Gna11	292	10
Aes	292	10
Tle2	353	10
Tle6	353	10
Sirt6	349	10
Ankrd24	348	10
BC062115	709	24
Tdg	469	17
Glt8d2	469	17
Hcfc2	135	8
Nfyb	178	8
Txnrd1	178	8
Chst11	73	12
Slc41a2	674	27
D10Wsu102e	75	12
Aldh1l2	29	34
Nuak1	468	18
Ckap4	179	8
Tcp11l2	344	8
Polr3b	412	9
Rfx4	409	8
Ric8b	483	9
Fhl4	407	14
AI597468	407	14
Mterfd3	480	16
Cry1	480	16
Btbd11	708	20
Pwp1	623	24
Prdm4	397	17
D10Wsu52e	330	17
Bpil2	330	17
Fbxo7	49	34
Syn3	76	38
Timp3	197	39
Hsp90b1	80	32
Nt5dc3	80	32
C630002B14Rik	611	31
Stab2	699	31
Ascl1	600	3
Pah	443	3
Igf1	600	3
Pmch	311	5
4930547N16Rik	311	5
Nup37	201	2
Ccdc53	156	5
1200002N14Rik	117	33
Gnptab	118	33
Sycp3	159	33
Chpt1	159	33
8030451F13Rik	159	33
Spic	159	33
Arl1	205	33
Slc5a8	204	5
Tmem16d	203	5
Gas2l3	611	31
Nr1h4	700	31
Slc17a8	366	37
Scyl2	16	32
Actr6	463	19
E030041M21Rik	624	19
Apaf1	177	8
1200009F10Rik	485	7
Slc25a3	413	7
Tmpo	656	11
Nedd1	687	3
Pctk2	662	26
Elk3	576	26
Lta4h	661	26
Hal	661	26
Ccdc38	661	26
Ntn4	576	26
Usp44	496	26
Metap2	496	26
Vezt	240	25
Fgd6	663	26
Nr2c1	110	38
Ndufa12	110	38
Tmcc3	667	30
4921537D05Rik	667	30
Plxnc1	110	38
Cradd	281	8
Socs2	281	8
D10Ertd322e	411	9
Ube2n	411	9
Nudt4	411	9
Eea1	663	26
Btg1	310	2
Dcn	688	4
Lum	687	3
Kera	600	3
4921510H08Rik	600	3
Atp2b1	687	3
Wdr51b	369	39
Galnt4	369	39
Dusp6	365	37
Csl	688	4
Kitl	600	3
Tmtc3	690	4
4930430F08Rik	446	4
1700017N19Rik	446	4
Mgat4c	605	4
Nts	447	6
Pamci	447	6
Cart1	446	4
Slc6a15	378	5
Tmtc2	444	4
BC067068	375	6
Ccdc59	603	4
Ppfia2	446	4
8430416H19Rik	376	6
Lin7a	601	4
Myf5	688	4
Myf6	688	4
Ptprq	600	3
Ppp1r12a	34	33
Pawr	721	17
Syt1	721	17
E2f7	710	24
Csrp2	404	14
Zdhhc17	404	14
Osbpl8	4	12
Nap1l1	189	12
Phlda1	189	12
Krr1	512	35
Glipr1	512	35
Caps2	687	3
Kcnc2	695	6
4921506J03Rik	447	6
Trhde	446	4
Tph2	257	5
Tbc1d15	620	24
Rab21	633	17
Tmem19	633	17
Thap2	633	17
Lgr5	632	17
Tspan8	443	3
Ptprr	689	4
Ptprb	681	35
Kcnmb4	436	36
Cnot2	366	37
Gm239	5	34
Rab3ip	73	12
Lrrc10	574	10
Cct2	574	10
Frs2	574	10
Yeats4	413	7
9530003J23Rik	413	7
Lyzs	485	7
Cpsf6	564	7
Mdm2	647	9
Slc35e3	562	9
Nup107	648	9
Rap1b	484	9
Mdm1	624	19
Il22	366	37
Iltifb	528	31
Ifng	309	2
Dyrk2	687	3
Grip1	698	6
Helb	42	12
Irak3	72	12
Tmbim4	574	10
1190005P17Rik	574	10
Hmga2	424	25
Msrb3	672	27
Lemd3	506	27
Wif1	192	38
Gns	137	8
Rassf3	287	10
Tbk1	565	7
Xpot	649	9
D930020B18Rik	408	8
BC048403	176	14
Srgap1	44	12
Tmem5	308	2
Avpr1a	687	3
Ppm1h	594	35
Mon2	73	12
Usp15	359	25
AI851790	307	2
Slc16a7	445	4
Lrig3	610	5
Xrcc6bp1	412	9
Ctdsp2	416	11
Avil	416	11
Tsfm	489	11
Mettl1	489	11
Cyp27b1	489	11
March9	489	11
Cdk4	414	11
Tspan31	414	11
Centg1	414	11
B4galnt1	653	7
D10Ertd610e	654	11
Dtx3	655	11
Pip5k2c	572	11
Kif5a	421	10
Dctn2	354	10
Mbd6	354	10
Ddit3	421	10
Mars	421	10
Arhgap9	571	11
Gli1	571	11
Inhbe	490	11
Inhbc	489	11
R3hdm2	653	7
Stac3	489	11
Shmt2	350	10
Nxph4	289	10
Lrp1	234	10
Stat6	415	11
Nab2	488	7
BC030440	566	7
Myo1a	651	7
Tac2	651	7
Zbtb39	565	7
Admr	650	7
Rdh1	650	7
Rdh9	564	7
Rdh16	484	9
AY053573	484	9
Rdhs	484	9
BC089597	484	9
Rdh7	410	9
Sdro	410	9
Prim1	285	8
Naca	288	10
Ptges3	234	10
Atp5b	290	10
Baz2a	290	10
Rbms2	417	11
Gls2	493	11
Spryd4	420	10
Mip	292	10
Timeless	292	10
Apon	292	10
Apof	353	10
Stat2	353	10
Il23a	492	11
Usp52	492	11
Tmem4	654	11
Cs	653	7
Coq10a	567	7
Ankrd52	653	7
Slc39a5	653	7
Obfc2b	568	7
Rnf41	568	7
Smarcc2	568	7
Myl6	568	7
Myl6b	568	7
Mbc2	568	7
Zc3h10	568	7
Rpl41	568	7
Pa2g4	654	11
Erbb3	569	11
Rps26	570	11
Suox	567	7
Rab5b	652	7
Cdk2	652	7
Si	652	7
Dgka	652	7
Wibg	654	11
Mmp19	492	11
1110012D08Rik	492	11
Dnajc14	492	11
Ormdl2	417	11
1110005A23Rik	416	11
Gdf11	565	7
Cd63	412	9
Rdh5	412	9
Bloc1s1	412	9
Itga7	283	8
Mettl7b	178	8
Olfr9	135	8
Olfr763	98	8
Olfr767	4	12
Olfr768	5	34
Olfr769	15	34
Olfr770	31	32
Olfr771	81	32
Olfr772	115	32
Olfr773-ps1	154	39
Olfr774	252	2
Olfr1518	310	2
Olfr776	442	3
Olfr777	442	3
Olfr780	519	4
Olfr781	444	4
Olfr782	601	4
Olfr784	689	4
Olfr786	689	4
Olfr787	689	4
Olfr788	689	4
Olfr790	689	4
Olfr791	689	4
Olfr792	689	4
Olfr794	689	4
Olfr796	689	4
Olfr798	689	4
Olfr799	689	4
Olfr800	520	4
Olfr801	445	4
Olfr802	445	4
Olfr803	444	4
Olfr804	444	4
Olfr805	444	4
Olfr806	444	4
Olfr807	444	4
Olfr808	444	4
Olfr809	444	4
Olfr810	444	4
Olfr811	444	4
Olfr812	604	4
Olfr813	604	4
Olfr814	604	4
Olfr815	692	4
Olfr816	605	4
Olfr818	523	4
Olfr247	524	6
Olfr820	696	6
Olfr821	696	6
Olfr822	449	6
Olfr823	378	5
Olfr824	377	5
Olfr825	312	5
Olfr826	313	5
Olfr827	313	5
Neurod4	256	5
5830405N20Rik	205	33
Sfi1	691	4
Eif4enif1	201	2
Drg1	138	10
Limk2	348	10
Rnf185	650	7
Pla2g3	412	9
Pib5pa	412	9
Selm	412	9
Smtn	412	9
Morc2a	226	8
Osbp2	176	14
4921536K21Rik	344	8
Dusp18	344	8
Slc35e4	412	9
Tcn2	412	9
Pes1	344	8
Gal3st1	283	8
Sec14l4	101	10
Sec14l3	68	12
1700020C11Rik	136	8
Sec14l2	135	8
4930562D19Rik	411	9
Sf3a1	411	9
Tbc1d10a	412	9
2410008K03Rik	346	8
Osm	346	8
Lif	414	11
Hormad2	651	7
Mtmr3	651	7
Ascc2	651	7
1110020P15Rik	348	10
Zmat5	349	10
Cabp7	292	10
Nf2	292	10
Nipsnap1	653	7
Thoc5	652	7
Nefh	652	7
Ap1b1	489	11
Gas2l1	654	11
Ewsr1	569	11
Rhbdd3	654	11
Emid1	654	11
Kremen1	651	7
Znrf3	649	9
Xbp1	658	11
Mrps24	412	9
2010005J08Rik	412	9
Dbnl	650	7
Pgam2	485	7
Polm	347	11
Aebp1	183	10
Pold2	182	10
Myl7	230	10
Gck	286	10
Ykt6	566	7
Camk2b	566	7
Nudcd3	485	7
Npc1l1	651	7
Ddx56	651	7
Tmed4	651	7
Ogdh	651	7
Ppia	653	7
Purb	491	11
Myo1g	420	10
Ccm2	236	10
AB182283	347	11
Tbrg4	285	8
Wap	285	8
Ramp3	482	9
Adcy1	116	32
Igfbp1	200	2
Igfbp3	251	2
Tns3	621	24
Hus1	266	23
Sunc1	212	23
Upp1	123	21
Abca13	117	33
Zpbp	692	4
Fignl1	408	8
Ddc	137	8
Grb10	138	10
Cobl	121	21
Sec61g	154	39
Egfr	439	1
A630050E13Rik	440	2
Plek	440	2
1500041B16Rik	373	2
Ppp3r1	375	6
AI553587	374	6
C1d	374	6
Meis1	308	2
Spred2	410	9
Actr2	230	10
Rab1	413	7
Cep68	412	9
Slc1a4	409	8
Sertad2	649	9
1110067D22Rik	354	10
Peli1	10	12
Vps54	3	12
Ugp2	6	34
Mdh1	200	2
AV249152	252	2
Otx1	154	39
Ehbp1	307	2
Tmem17	274	13
B3gnt2	340	14
Commd1	340	14
Cct4	339	14
4930430E16Rik	339	14
Xpo1	276	13
1700093K21Rik	223	14
0610010F05Rik	279	14
Pex13	221	13
4933435A13Rik	220	13
Rel	219	13
Papolg	537	24
Bcl11a	452	31
Fancl	256	5
Vrk2	312	5
Ccdc85a	604	4
Efemp1	600	3
Pnpt1	381	31
A430106J12Rik	711	24
2010316F05Rik	711	24
Mtif2	188	12
Rps27a	188	12
Rtn4	188	12
C230094A16Rik	188	12
4931440F15Rik	662	26
Spnb2	123	21
Acyp2	211	23
Psme4	336	13
Gpr75	323	23
4933407N01Rik	263	23
Asb3	263	23
Stc2	310	2
2310022M17Rik	150	38
Cpeb4	192	38
4930524B15Rik	269	22
Nsg2	328	19
Il9r	659	11
3300001G02Rik	659	11
Rhbdf1	659	11
Mpg	659	11
Mare	659	11
Hba-x	659	11
F830116E18Rik	659	11
Hba-a1	659	11
Hbq1	659	11
1700007I06Rik	285	8
Stk10	346	8
Fbxw11	347	11
Fgf18	219	13
Npm1	218	13
Tlx3	219	13
Ranbp17	219	13
Gabrp	170	13
Kcnip1	265	23
Kcnmb1	527	5
Lcp2	608	6
Foxi1	607	6
Dock2	696	6
Ccdc99	530	31
Slit3	677	37
Pank3	643	16
AI595406	643	16
Rars	643	16
Wwc1	557	16
Odz2	42	12
Mat2b	453	31
Hmmr	453	31
Nudcd2	453	31
Ccng1	453	31
Gabrg2	446	4
Gabra1	523	4
Gabra6	446	4
Gabrb2	522	4
Pttg1	12	12
C1qtnf2	25	12
Ccnjl	69	12
Fabp6	143	12
Ttc1	12	12
Adra1b	108	25
Il12b	515	1
Ublcp1	438	1
3732413I11Rik	248	39
Ebf1	305	36
Lsm11	106	12
Sox30	73	12
Adam19	106	12
9530066K23Rik	74	12
Cyfip2	107	12
C030019I05Rik	29	34
Itk	81	32
Crsp9	154	39
Havcr2	200	2
BC053393	374	6
Dppa1	375	6
Timd2	375	6
Havcr1	444	4
Timd4	444	4
Sgcd	689	4
Gnb2l1	40	12
Trim41	40	12
Trim7	41	12
Irgm	22	12
9930111J21Rik	469	17
Tgtp	712	24
Olfr56	52	32
Ifi47	81	32
Olfr1396	114	32
Olfr1395	113	39
Olfr1394	113	39
Zfp62	113	39
Mgat1	114	32
Olfr1393	115	32
Olfr1392	115	32
Olfr10	116	32
Olfr1391	116	32
Olfr1390	116	32
Olfr1389	87	33
Olfr1388	87	33
Olfr1387	87	33
Olfr1386	621	24
Olfr1385	461	23
Olfr1384	461	23
Olfr1383	461	23
Olfr1382	634	15
Olfr1381	401	13
Olfr1380	401	13
Flt4	477	16
Scgb3a1	481	16
Cnot6	561	9
Gfpt2	649	9
Mapk9	647	9
Rasgef1c	482	9
Rnf130	483	9
3010026O09Rik	233	10
Sqstm1	288	10
Mgat4b	416	11
Ltc4s	415	11
Maml1	488	7
Canx	652	7
Hnrph1	486	7
Rufy1	485	7
Adamts2	4	12
Zfp354c	91	34
9630041N07Rik	91	34
Grm6	615	31
Zfp454	615	31
Zfp2	703	31
Zfp354b	614	31
Prop1	531	31
Olfr1378	453	31
Olfr1377	453	31
Olfr51	453	31
Olfr54	452	31
Zfp354a	452	31
BC049762	61	34
Clk4	38	22
Col23a1	38	22
Hnrpab	564	7
Nola2	650	7
Rmnd5b	487	7
C330016O10Rik	488	7
0610009B22Rik	569	11
Sec24a	569	11
Sar1b	567	7
Phf15	651	7
D11Ertd497e	486	7
Ube2b	486	7
Cdkl3	651	7
Ppp2ca	565	7
Olfr1373	650	7
Olfr1371	649	9
Skp1a	411	9
Tcf7	285	8
Vdac1	563	9
9530068E07Rik	287	10
Fstl4	530	31
Hspa4	413	7
Zcchc10	567	7
Aff4	488	7
Leap2	185	10
Uqcrq	185	10
Gdf9	185	10
Ankrd43	232	10
Sept8	413	7
Kif3a	414	11
Il4	414	11
Il13	414	11
Rad50	486	7
Il5	485	7
Irf1	232	10
Slc22a5	346	8
Slc22a21	660	10
Slc22a4	575	10
Pdlim4	425	25
P4ha2	498	30
Csf2	499	28
Il3	499	28
Acsl6	499	28
Rapgef6	13	34
Cdc42se2	411	9
Hint1	651	7
Gpx3	414	11
Tnip1	415	11
Anxa6	289	10
Ccdc69	285	8
Gm2a	283	8
Slc36a3	344	8
Slc36a2	485	7
Slc36a1	411	9
Sparc	67	12
Atox1	98	8
Glra1	134	8
Nmur2	697	6
Gria1	689	4
1810073G14Rik	64	12
Mfap3	132	14
Galnt10	645	16
Sap30l	647	9
Hand1	284	8
Cnot8	286	10
Gemin5	411	9
Mrpl22	564	7
Igtp	563	9
Iigp2	563	9
Zfp692	174	14
Zfp672	173	13
Sh3bp5l	472	15
2210415F13Rik	61	34
1810065E05Rik	33	32
4930504O13Rik	529	31
Olfr30	452	31
Olfr332	451	5
Olfr331	451	5
Olfr330	527	5
Olfr329	609	6
Olfr328	609	6
Olfr325	609	6
Olfr324	609	6
2210407C18Rik	609	6
Olfr323	698	6
Trim58	698	6
Olfr320	610	5
Olfr319	610	5
Olfr318	699	31
Olfr317	699	31
Olfr316	611	31
Olfr315	700	31
Olfr314	530	31
Olfr313	531	31
Olfr312	91	34
Olfr311	91	34
2810021J22Rik	127	22
Zfp39	62	22
Butr1	93	13
Hist3h2ba	130	13
Hist3h2bb	130	13
Hist3h2a	130	13
Trim17	130	13
Trim11	130	13
Obscn	130	13
A230051G13Rik	69	12
Gja12	142	10
Guk1	142	10
Mrpl55	141	10
2310033P09Rik	185	10
Arf1	184	10
Wnt3a	347	11
Wnt9a	414	11
Gm249	231	10
1110031B06Rik	231	10
Jmjd4	413	7
BC050078	486	7
Olfr222	412	9
Olfr223	345	8
Olfr225	345	8
AA536749	412	9
4933433K01Rik	651	7
Flcn	651	7
Cops3	650	7
Nt5m	485	7
Med9	285	8
Rasd1	286	10
Pemt	231	10
Rai1	413	7
Srebf1	649	9
Tom1l2	649	9
Lrrc48	348	10
Atpaf2	650	7
4933439F18Rik	565	7
Drg2	650	7
Myo15	485	7
Alkbh5	484	9
Llgl1	174	14
Smcr7	174	14
Top3a	175	14
Smcr8	481	16
Shmt1	561	9
Dhrs7b	648	9
Tmem11	649	9
Gtlf3b	648	9
Map2k3	648	9
Kcnj12	482	9
Tnfrsf13b	409	8
Usp22	409	8
Aldh3a1	342	8
Aldh3a2	280	8
4933429E10Rik	279	14
1300013J15Rik	341	8
Zfp179	180	8
Mfap4	345	8
Mapk7	345	8
Eppb9	412	9
Epn2	485	7
Grap	660	10
Slc5a10	140	10
2310040C09Rik	140	10
Prpsap2	230	10
Ulk2	413	7
Akap10	487	7
Specc1	187	12
Adora2b	343	8
Ttc19	484	9
Ncor1	484	9
Pigl	655	11
Ubb	351	10
Trpv2	419	10
BC046404	489	11
BC025076	414	11
Zfp287	486	7
Zfp286	565	7
Trim16	412	9
Fbxw10	344	8
Fam18b	179	8
Cdrt4	189	12
Tekt3	147	38
Pmp22	148	38
Hs3st3b1	531	31
Cox10	454	31
Hs3st3a1	600	3
Elac2	599	3
AU040829	687	3
Myocd	599	3
Map2k4	685	3
Gm879	690	4
A530088H08Rik	322	23
A730055C05Rik	129	13
2310004I24Rik	401	13
Sco1	401	13
Myh2	536	23
Myh1	58	33
Myh4	118	33
Myh8	117	33
Myh13	116	32
Gas7	154	39
Rcvrn	595	1
Glp2r	682	1
Dhrs7c	432	29
Usp43	506	27
Wdr16	297	25
Stx8	358	25
Ntn1	103	12
Pik3r5	345	8
BB220380	345	8
BC024997	345	8
Ccdc42	284	8
Myh10	283	8
Ndel1	346	8
9930039A11Rik	487	7
Rpl26	652	7
Odf4	652	7
Arhgef15	652	7
Slc25a35	652	7
2400006H24Rik	652	7
1500010J02Rik	567	7
Aurkb	654	11
2310047M10Rik	654	11
Vamp2	653	7
Per1	653	7
Hes7	566	7
Aloxe3	651	7
Alox12b	651	7
Alox8	651	7
Gucy2e	488	7
Cntrob	564	7
Trappc1	564	7
Kcnab3	564	7
A030009H04Rik	485	7
Chd3	485	7
Lsmd1	347	11
Tmem88	347	11
Jmjd3	347	11
Dnahc2	347	11
Efnb3	652	7
Wdr79	652	7
Trp53	653	7
Atp1b2	655	11
Shbg	493	11
Sat2	420	10
Sox15	292	10
Mpdu1	292	10
Cd68	292	10
Eif4a1	292	10
Senp3	353	10
Tnfsf13	353	10
Tnfsf12-tnfsf13	353	10
Tnfsf12	353	10
Polr2a	353	10
Amac1	420	10
Zbtb4	492	11
Chrnb1	571	11
Fgf11	655	11
Tmem102	654	11
4933402P03Rik	654	11
1700095G12Rik	654	11
Nlgn2	654	11
1810027O10Rik	654	11
Plscr3	654	11
Tnk1	569	11
Kctd11	490	11
Centb1	490	11
2810408A11Rik	491	11
0610025P10Rik	492	11
Gps2	492	11
Eif5a	492	11
Ybx2	491	11
Slc2a4	491	11
Cldn7	656	11
Rai12	656	11
Dullard	655	11
Gabarap	414	11
Phf23	414	11
Dvl2	414	11
Acadvl	414	11
Asgr1	413	7
Asgr2	485	7
Mgl2	564	7
Mgl1	650	7
Slc16a11	565	7
Slc16a13	565	7
Bcl6b	565	7
0610010K14Rik	565	7
D11Bwg0434e	565	7
Alox12	565	7
Alox12e	485	7
Alox15	650	7
Pelp1	485	7
Arrb2	412	9
Med11	412	9
Cxcl16	485	7
Zmynd15	485	7
Tm4sf5	651	7
Vmo1	651	7
C730027E14Rik	651	7
Psmb6	651	7
Pld2	651	7
Mink1	487	7
Chrne	350	10
Gp1ba	493	11
Slc25a11	493	11
Rnf167	493	11
Pfn1	572	11
Eno3	571	11
Spag7	570	11
Camta2	489	11
AI842396	653	7
Kif1c	652	7
Zfp3	651	7
A430084P05Rik	651	7
Rabep1	651	7
Nup88	342	8
C1qbp	69	12
Dhx33	69	12
Derl2	24	12
Mis12	11	12
6330403K07Rik	712	24
Aipl1	271	13
6720460F02Rik	170	13
4933427D14Rik	279	14
Txnl5	279	14
Med31	279	14
Slc13a5	279	14
Fbxo39	279	14
Tekt1	281	8
D130058I21Rik	343	8
Ggt6	227	8
Mybbp1a	227	8
9830002I17Rik	228	8
Ube2g1	286	10
Ankfy1	343	8
Cyb5d2	411	9
Zzef1	411	9
Atp2a3	412	9
P2rx1	346	8
Camkk1	412	9
1200014J11Rik	344	8
Itgae	281	8
Gsg2	101	10
P2rx5	279	14
Tmem93	279	14
Tax1bp3	279	14
Ctns	279	14
Carkl	279	14
Trpv1	219	13
Trpv3	266	23
Aspa	123	21
Olfr20	116	32
Olfr376	116	32
Olfr1	156	5
Olfr378	202	5
Olfr380	311	5
Olfr381	375	6
Olfr382	375	6
Olfr385	375	6
Olfr386	375	6
Olfr389	690	4
Olfr390	690	4
Olfr392	690	4
Olfr393	690	4
Olfr394	690	4
Olfr395	690	4
Olfr23	690	4
Olfr397	690	4
Olfr398	690	4
Olfr139	689	4
Olfr399	520	4
Olfr401	444	4
Olfr402	375	6
Olfr403	310	2
Olfr43	310	2
Olfr406	155	2
Olfr59	116	32
Olfr410	123	21
Olfr411	123	21
Olfr412	164	23
Garnl4	212	23
E130309D14Rik	287	10
1300001I01Rik	232	10
Pafah1b1	232	10
Mett10d	651	7
Mnt	565	7
Rutbc1	649	9
Tsr1	286	10
Srr	286	10
Smg6	647	9
Hic1	566	7
Dph1	652	7
Rtn4rl1	567	7
Rpa1	651	7
Smyd4	486	7
Serpinf1	416	11
Serpinf2	416	11
2010305C02Rik	567	7
Prpf8	567	7
Rilp	567	7
Scarf1	567	7
Slc43a2	652	7
Pitpna	652	7
Myo1c	489	11
Crk	417	11
Ywhae	415	11
Doc2b	488	7
Rph3al	488	7
1700016K19Rik	651	7
Vps53	651	7
2310047D13Rik	563	9
Gemin4	563	9
Dbil5	563	9
Rnmtl1	648	9
Nxn	648	9
Timm22	347	11
Abr	347	11
A830053O21Rik	413	7
Tusc5	413	7
Gosr1	413	7
Cpd	413	7
Blmh	659	11
Slc6a4	355	10
Ccdc55	660	10
Efcab5	660	10
Ssh2	228	8
Coro6	565	7
Ankrd13b	651	7
Git1	651	7
Trp53i13	651	7
1300007F04Rik	651	7
Taok1	487	7
Nufip2	489	11
Cryba1	419	10
Myo18a	292	10
Pipox	292	10
Sez6	418	11
Phf12	653	7
Flot2	653	7
Eral1	654	11
BC017647	491	11
Traf4	491	11
Nek8	490	11
Tlcd1	491	11
Rpl23a	491	11
Rab34	491	11
Supt6h	491	11
Sdf2	418	11
2610507B11Rik	419	10
BC030499	419	10
Spag5	419	10
Aldoc	351	10
Pigs	351	10
Unc119	350	10
Foxn1	350	10
Slc13a2	417	11
A830091I15Rik	651	7
Vtn	651	7
Og9x	651	7
AI316787	651	7
Poldip2	651	7
Tnfaip1	651	7
Ift20	651	7
Tmem97	651	7
Nlk	486	7
1810009O10Rik	485	7
1810012P15Rik	285	8
Nos2	231	10
Lgals9	346	8
Ksr1	413	7
Wsb1	657	11
Nf1	659	11
Omg	413	7
Evi2b	413	7
Evi2a	486	7
Rab11fip4	567	7
Suz12	568	7
Crlf3	492	11
1110002N22Rik	655	11
Centa2	654	11
Rnf135	567	7
Rhot1	652	7
Rhbdl3	651	7
5730455P16Rik	413	7
Zfp207	346	8
Psmd11	179	8
Cdk5r1	178	8
Myo1d	647	9
Tmem98	714	19
Spaca3	366	37
Accn1	367	36
1700071K01Rik	608	6
Ccl2	686	3
Ccl7	686	3
Ccl11	686	3
Ccl12	686	3
Ccl8	686	3
Ccl1	686	3
Tmem132e	609	6
Cct6b	457	20
Ccdc16	635	15
Lig3	636	15
Rffl	552	15
Rad51l3	553	15
Fndc8	553	15
Nle1	553	15
Unc45b	553	15
Slfn5	475	15
Slfn9	474	15
Slfn8	474	15
Slfn10	401	13
Slfn2	92	22
Slfn1	169	22
Slfn4	128	13
Slfn3	170	13
Pex12	225	14
Ap2b1	138	10
Rasl10b	660	10
1700020L24Rik	140	10
Mmp28	140	10
Taf15	230	10
Ccl5	660	10
Ccl9	575	10
Ccl6	295	25
Ccl3	296	25
Ccl4	359	25
Expi	359	25
1100001G20Rik	357	25
2700008B19Rik	357	25
Tcf2	136	8
Ddx52	344	8
Ap1gbp1	411	9
Dusp14	650	7
Tada2l	650	7
Acaca	409	8
Aatf	649	9
Lhx1	645	16
Mrm1	648	9
BC022224	648	9
Ggnbp2	648	9
Pigw	286	10
Znhit3	349	10
Car4	348	10
Appbp2	487	7
Ppm1d	486	7
Bcas3	565	7
Tbx2	421	10
Tbx4	659	11
Brip1	422	10
Ints2	188	12
Thrap1	137	8
0610013E23Rik	652	7
Rps6kb1	653	7
Tubd1	415	11
Tmem49	231	10
Ptrh2	181	10
Cltc	181	10
Dhx40	485	7
Ypel2	347	11
Gdpd1	486	7
1200011M11Rik	412	9
Prr11	412	9
1110001A07Rik	412	9
Trim37	412	9
Ppm1e	564	7
Rad51c	651	7
Tex14	488	7
Sept4	650	7
Mtmr4	650	7
Rnf43	563	9
Supt4h1	647	9
Supt4h2	647	9
Bzrap1	481	16
Mpo	481	16
Lpo	481	16
Mks1	562	9
Epx	562	9
Olfr462	483	9
Olfr463	483	9
Olfr464	283	8
Dynll2	651	7
Sfrs1	651	7
Vezf1	652	7
Cuedc1	415	11
Mrps23	350	10
Msi2	232	10
Akap1	488	7
Scpep1	491	11
Coil	491	11
Trim25	490	11
Dgke	416	11
Gm525	287	10
Nog	712	24
4932411E22Rik	55	32
Ankfn1	436	36
Pctp	686	3
Tmem100	685	3
Mmd	684	1
Hlf	685	3
Stxbp4	599	3
Cox11	689	4
Tom1l1	689	4
Kif2b	604	4
Car10	448	6
Mbtd1	281	8
Nme2	227	8
Nme1	178	8
Spag9	137	8
Tob1	652	7
Wfikkn2	651	7
3300001P08Rik	652	7
Ankrd40	414	11
Abcc3	414	11
Cacna1g	346	8
Spata20	652	7
Epn3	652	7
Mycbpap	652	7
Rsad1	656	11
BC018371	573	11
Chad	494	10
Lrrc59	657	11
Eme1	413	7
Mrpl27	413	7
Xylt2	413	7
Col1a1	346	8
Sgca	347	11
Hils1	414	11
Ppp1r9b	414	11
Samd14	488	7
Pdk2	568	7
Itga3	654	11
Dlx3	490	11
Dlx4	349	10
Tac4	569	11
Myst2	653	7
5730593F17Rik	566	7
Slc35b1	651	7
Spop	651	7
Nxph3	353	10
Ngfr	292	10
Phb	650	7
Phospho1	651	7
Abi3	651	7
Gngt2	651	7
B4galnt2	651	7
Igf2bp1	419	10
Gip	652	7
Snf8	652	7
Ube2z	652	7
Atp5g1	652	7
Ndp52	653	7
Ttll6	488	7
Hoxb13	650	7
Hoxb9	230	10
Hoxb8	230	10
Hoxb7	230	10
Hoxb6	647	9
Hoxb5	647	9
Hoxb4	647	9
Hoxb3	647	9
Hoxb2	648	9
Hoxb1	648	9
Snx11	487	7
Cbx1	414	11
Nfe2l1	350	10
Copz2	289	10
Cdk5rap3	490	11
