ID	Hexagon_index
ENSG00000156218	9
ENSG00000156265	50
ENSG00000156427	38
ENSG00000156466	38
ENSG00000156482	25
ENSG00000156508	54
ENSG00000156510	50
ENSG00000156515	23
ENSG00000156535	21
ENSG00000156642	43
ENSG00000156675	18
ENSG00000156711	53
ENSG00000156804	50
ENSG00000156966	13
ENSG00000157045	18
ENSG00000157224	5
ENSG00000157227	12
ENSG00000157514	38
ENSG00000157542	38
ENSG00000157551	38
ENSG00000157557	39
ENSG00000157680	60
ENSG00000157741	12
ENSG00000157827	32
ENSG00000157870	3
ENSG00000158055	50
ENSG00000158079	57
ENSG00000158089	2
ENSG00000158106	54
ENSG00000158234	38
ENSG00000158246	38
ENSG00000158258	31
ENSG00000158290	54
ENSG00000158457	46
ENSG00000158747	23
ENSG00000159200	47
ENSG00000159216	13
ENSG00000159335	23
ENSG00000159363	8
ENSG00000159403	41
ENSG00000159784	47
ENSG00000159840	42
ENSG00000160014	3
ENSG00000160113	10
ENSG00000160208	34
ENSG00000160209	20
ENSG00000160213	7
ENSG00000160216	3
ENSG00000160223	52
ENSG00000160285	8
ENSG00000160352	2
ENSG00000160613	41
ENSG00000160712	60
ENSG00000160752	18
ENSG00000160753	7
ENSG00000160789	9
ENSG00000160796	35
ENSG00000160867	13
ENSG00000161010	26
ENSG00000161011	49
ENSG00000161249	3
ENSG00000161513	53
ENSG00000161547	34
ENSG00000161800	58
ENSG00000161921	48
ENSG00000162104	7
ENSG00000162105	22
ENSG00000162174	59
ENSG00000162191	32
ENSG00000162413	3
ENSG00000162433	19
ENSG00000162458	42
ENSG00000162493	9
ENSG00000162512	10
ENSG00000162591	52
ENSG00000162595	50
ENSG00000162614	23
ENSG00000162616	38
ENSG00000162618	14
ENSG00000162627	57
ENSG00000162643	53
ENSG00000162650	15
ENSG00000162692	50
ENSG00000162704	18
ENSG00000162711	47
ENSG00000162714	5
ENSG00000162738	48
ENSG00000162745	28
ENSG00000162772	53
ENSG00000162783	32
ENSG00000162840	21
ENSG00000162849	61
ENSG00000162885	15
ENSG00000162909	8
ENSG00000162929	57
ENSG00000162976	58
ENSG00000163029	57
ENSG00000163050	52
ENSG00000163069	17
ENSG00000163082	41
ENSG00000163110	8
ENSG00000163121	50
ENSG00000163131	52
ENSG00000163170	2
ENSG00000163171	61
ENSG00000163249	59
ENSG00000163293	15
ENSG00000163297	13
ENSG00000163346	46
ENSG00000163359	48
ENSG00000163364	22
ENSG00000163393	54
ENSG00000163395	50
ENSG00000163435	53
ENSG00000163449	19
ENSG00000163491	50
ENSG00000163513	9
ENSG00000163536	2
ENSG00000163545	53
ENSG00000163565	30
ENSG00000163576	61
ENSG00000163617	52
ENSG00000163629	31
ENSG00000163634	34
ENSG00000163637	45
ENSG00000163659	20
ENSG00000163683	54
ENSG00000163697	8
ENSG00000163734	60
ENSG00000163735	38
ENSG00000163795	46
ENSG00000163812	2
ENSG00000163864	49
ENSG00000163870	10
ENSG00000163872	2
ENSG00000164023	19
ENSG00000164039	26
ENSG00000164040	3
ENSG00000164070	32
ENSG00000164125	52
ENSG00000164134	34
ENSG00000164136	35
ENSG00000164220	50
ENSG00000164253	19
ENSG00000164291	36
ENSG00000164362	39
ENSG00000164400	50
ENSG00000164463	54
ENSG00000164465	39
ENSG00000164484	28
ENSG00000164574	22
ENSG00000164654	60
ENSG00000164736	37
ENSG00000164761	50
ENSG00000164823	18
ENSG00000164938	12
ENSG00000164949	50
ENSG00000164976	20
ENSG00000165023	49
ENSG00000165072	52
ENSG00000165092	38
ENSG00000165105	52
ENSG00000165233	10
ENSG00000165304	59
ENSG00000165312	52
ENSG00000165323	52
ENSG00000165338	59
ENSG00000165410	18
ENSG00000165475	7
ENSG00000165476	34
ENSG00000165490	59
ENSG00000165626	27
ENSG00000165637	57
ENSG00000165644	19
ENSG00000165655	52
ENSG00000165678	52
ENSG00000165704	58
ENSG00000165757	34
ENSG00000165795	15
ENSG00000165821	53
ENSG00000165874	41
ENSG00000165886	27
ENSG00000165887	38
ENSG00000165915	43
ENSG00000165943	23
ENSG00000165959	7
ENSG00000165996	40
ENSG00000166016	10
ENSG00000166033	9
ENSG00000166130	34
ENSG00000166145	5
ENSG00000166147	47
ENSG00000166165	38
ENSG00000166170	34
ENSG00000166173	45
ENSG00000166265	48
ENSG00000166341	52
ENSG00000166342	51
ENSG00000166347	35
ENSG00000166348	14
ENSG00000166396	30
ENSG00000166444	45
ENSG00000166448	49
ENSG00000166450	23
ENSG00000166483	56
ENSG00000166510	58
ENSG00000166523	53
ENSG00000166526	53
ENSG00000166546	28
ENSG00000166578	51
ENSG00000166689	38
ENSG00000166741	20
ENSG00000166750	5
ENSG00000166762	13
ENSG00000166783	12
ENSG00000166900	14
ENSG00000166920	51
ENSG00000166922	30
ENSG00000166923	15
ENSG00000167074	48
ENSG00000167081	59
ENSG00000167106	45
ENSG00000167123	43
ENSG00000167136	9
ENSG00000167193	7
ENSG00000167306	45
ENSG00000167323	10
ENSG00000167378	45
ENSG00000167460	9
ENSG00000167508	18
ENSG00000167524	52
ENSG00000167554	52
ENSG00000167555	12
ENSG00000167578	14
ENSG00000167600	52
ENSG00000167645	10
ENSG00000167680	51
ENSG00000167685	45
ENSG00000167702	7
ENSG00000167766	53
ENSG00000167772	38
ENSG00000167799	58
ENSG00000167900	59
ENSG00000167972	59
ENSG00000167992	48
ENSG00000167996	40
ENSG00000168014	36
ENSG00000168118	7
ENSG00000168209	42
ENSG00000168214	10
ENSG00000168300	45
ENSG00000168310	54
ENSG00000168398	49
ENSG00000168491	36
ENSG00000168575	23
ENSG00000168621	50
ENSG00000168646	52
ENSG00000168672	50
ENSG00000168685	38
ENSG00000168792	58
ENSG00000168824	40
ENSG00000168916	3
ENSG00000168918	52
ENSG00000168952	40
ENSG00000169031	38
ENSG00000169085	2
ENSG00000169122	50
ENSG00000169126	15
ENSG00000169129	12
ENSG00000169136	45
ENSG00000169174	20
ENSG00000169242	52
ENSG00000169504	34
ENSG00000169554	12
ENSG00000169594	14
ENSG00000169692	3
ENSG00000169710	7
ENSG00000169715	8
ENSG00000169756	9
ENSG00000169764	37
ENSG00000169851	38
ENSG00000169857	7
ENSG00000169871	2
ENSG00000169884	46
ENSG00000169891	38
ENSG00000169908	49
ENSG00000169926	56
ENSG00000170004	45
ENSG00000170153	39
ENSG00000170270	35
ENSG00000170290	50
ENSG00000170315	15
ENSG00000170324	53
ENSG00000170379	10
ENSG00000170381	30
ENSG00000170390	41
ENSG00000170412	47
ENSG00000170421	38
ENSG00000170485	37
ENSG00000170522	41
ENSG00000170545	19
ENSG00000170558	2
ENSG00000170571	2
ENSG00000170581	45
ENSG00000170624	38
ENSG00000170734	34
ENSG00000170745	20
ENSG00000170873	5
ENSG00000170876	56
ENSG00000170962	48
ENSG00000171045	12
ENSG00000171051	38
ENSG00000171206	12
ENSG00000171219	30
ENSG00000171241	59
ENSG00000171310	28
ENSG00000171346	51
ENSG00000171444	5
ENSG00000171476	38
ENSG00000171522	61
ENSG00000171604	25
ENSG00000171608	13
ENSG00000171617	51
ENSG00000171729	31
ENSG00000171793	7
ENSG00000171877	51
ENSG00000171914	15
ENSG00000172037	23
ENSG00000172057	45
ENSG00000172059	32
ENSG00000172081	10
ENSG00000172175	15
ENSG00000172260	14
ENSG00000172346	31
ENSG00000172379	31
ENSG00000172403	41
ENSG00000172432	16
ENSG00000172461	51
ENSG00000172465	41
ENSG00000172575	54
ENSG00000172738	51
ENSG00000172757	10
ENSG00000172830	43
ENSG00000172893	22
ENSG00000172915	47
ENSG00000172927	14
ENSG00000172939	18
ENSG00000172954	35
ENSG00000172974	18
ENSG00000173065	42
ENSG00000173114	50
ENSG00000173193	16
ENSG00000173212	50
ENSG00000173214	35
ENSG00000173227	49
ENSG00000173334	48
ENSG00000173402	7
ENSG00000173432	38
ENSG00000173436	15
ENSG00000173482	42
ENSG00000173517	5
ENSG00000173531	53
ENSG00000173546	34
ENSG00000173548	45
ENSG00000173598	40
ENSG00000173621	10
ENSG00000173660	12
ENSG00000173706	21
ENSG00000173715	2
ENSG00000173848	14
ENSG00000173930	38
ENSG00000174099	23
ENSG00000174136	50
ENSG00000174306	20
ENSG00000174500	14
ENSG00000174640	50
ENSG00000174738	48
ENSG00000174749	60
ENSG00000174791	14
ENSG00000174792	50
ENSG00000174804	52
ENSG00000174808	37
ENSG00000174899	58
ENSG00000174939	12
ENSG00000175063	58
ENSG00000175183	54
ENSG00000175550	5
ENSG00000175567	60
ENSG00000175573	46
ENSG00000175582	34
ENSG00000175592	50
ENSG00000175600	8
ENSG00000175602	52
ENSG00000175662	43
ENSG00000175764	2
ENSG00000175832	29
ENSG00000175866	23
ENSG00000175879	10
ENSG00000175895	18
ENSG00000175906	37
ENSG00000176014	37
ENSG00000176148	2
ENSG00000176155	12
ENSG00000176171	42
ENSG00000176273	54
ENSG00000176371	14
ENSG00000176595	38
ENSG00000176597	60
ENSG00000176678	37
ENSG00000176692	21
ENSG00000176697	45
ENSG00000176720	42
ENSG00000176771	50
ENSG00000176907	21
ENSG00000176928	60
ENSG00000176974	58
ENSG00000177076	31
ENSG00000177082	30
ENSG00000177144	18
ENSG00000177337	30
ENSG00000177426	45
ENSG00000177469	9
ENSG00000177570	52
ENSG00000177595	54
ENSG00000177606	26
ENSG00000177614	53
ENSG00000177707	3
ENSG00000177879	34
ENSG00000177889	34
ENSG00000178028	12
ENSG00000178031	49
ENSG00000178074	58
ENSG00000178104	42
ENSG00000178209	22
ENSG00000178401	54
ENSG00000178498	46
ENSG00000178573	50
ENSG00000178665	31
ENSG00000178715	30
ENSG00000178726	40
ENSG00000178741	34
ENSG00000178773	38
ENSG00000178852	28
ENSG00000178860	53
ENSG00000178882	42
ENSG00000178980	43
ENSG00000179094	38
ENSG00000179163	9
ENSG00000179242	36
ENSG00000179456	12
ENSG00000179532	26
ENSG00000179542	38
ENSG00000179820	40
ENSG00000179862	38
ENSG00000179899	54
ENSG00000179954	21
ENSG00000180263	29
ENSG00000180318	23
ENSG00000180332	50
ENSG00000180447	41
ENSG00000180448	40
ENSG00000180611	54
ENSG00000180817	9
ENSG00000180818	3
ENSG00000180834	36
ENSG00000181061	56
ENSG00000181467	31
ENSG00000181744	36
ENSG00000181788	23
ENSG00000181819	59
ENSG00000182109	47
ENSG00000182199	54
ENSG00000182240	10
ENSG00000182263	15
ENSG00000182518	12
ENSG00000182568	48
ENSG00000182667	13
ENSG00000182718	8
ENSG00000182795	60
ENSG00000182809	8
ENSG00000182957	28
ENSG00000182985	50
ENSG00000183018	15
ENSG00000183044	48
ENSG00000183049	15
ENSG00000183207	2
ENSG00000183283	25
ENSG00000183287	38
ENSG00000183484	52
ENSG00000183671	39
ENSG00000183691	28
ENSG00000183741	45
ENSG00000183876	50
ENSG00000183963	12
ENSG00000184009	41
ENSG00000184012	13
ENSG00000184117	25
ENSG00000184185	39
ENSG00000184205	47
ENSG00000184226	38
ENSG00000184232	47
ENSG00000184254	54
ENSG00000184381	46
ENSG00000184481	46
ENSG00000184500	23
ENSG00000184584	18
ENSG00000184588	48
ENSG00000184602	15
ENSG00000184634	26
ENSG00000184743	35
ENSG00000184916	41
ENSG00000184949	48
ENSG00000184985	52
ENSG00000185022	14
ENSG00000185070	31
ENSG00000185100	53
ENSG00000185104	34
ENSG00000185189	61
ENSG00000185201	42
ENSG00000185215	51
ENSG00000185262	32
ENSG00000185305	26
ENSG00000185324	25
ENSG00000185339	37
ENSG00000185420	54
ENSG00000185483	9
ENSG00000185495	14
ENSG00000185499	38
ENSG00000185522	60
ENSG00000185551	45
ENSG00000185561	20
ENSG00000185565	50
ENSG00000185585	45
ENSG00000185634	50
ENSG00000185697	32
ENSG00000185813	34
ENSG00000185950	38
ENSG00000186063	35
ENSG00000186212	26
ENSG00000186340	48
ENSG00000186432	7
ENSG00000186469	36
ENSG00000186470	13
ENSG00000186480	5
ENSG00000186522	34
ENSG00000186564	59
ENSG00000186594	10
ENSG00000186635	46
ENSG00000186638	57
ENSG00000186792	60
ENSG00000186854	38
ENSG00000186862	9
ENSG00000186918	9
ENSG00000187079	7
ENSG00000187123	19
ENSG00000187210	39
ENSG00000187554	50
ENSG00000187601	50
ENSG00000187607	13
ENSG00000187699	38
ENSG00000187720	36
ENSG00000187775	52
ENSG00000187808	49
ENSG00000187955	50
ENSG00000187987	46
ENSG00000188042	50
ENSG00000188060	38
ENSG00000188064	51
ENSG00000188070	13
ENSG00000188158	29
ENSG00000188219	40
ENSG00000188229	19
ENSG00000188266	47
ENSG00000188290	34
ENSG00000188322	51
ENSG00000188452	60
ENSG00000188483	48
ENSG00000188613	37
ENSG00000188985	58
ENSG00000189127	61
ENSG00000189143	49
ENSG00000189159	34
ENSG00000189221	38
ENSG00000189223	29
ENSG00000189252	38
ENSG00000189403	34
ENSG00000189410	45
ENSG00000196139	48
ENSG00000196152	12
ENSG00000196155	14
ENSG00000196159	40
ENSG00000196205	53
ENSG00000196220	48
ENSG00000196230	2
ENSG00000196267	31
ENSG00000196396	20
ENSG00000196476	26
ENSG00000196507	41
ENSG00000196526	13
ENSG00000196588	10
ENSG00000196628	53
ENSG00000196639	60
ENSG00000196683	54
ENSG00000196715	2
ENSG00000196739	47
ENSG00000196743	10
ENSG00000196776	32
ENSG00000196839	13
ENSG00000196843	30
ENSG00000196924	41
ENSG00000196950	5
ENSG00000196954	31
ENSG00000196967	15
ENSG00000196981	12
ENSG00000197043	8
ENSG00000197063	25
ENSG00000197070	57
ENSG00000197121	54
ENSG00000197217	5
ENSG00000197283	54
ENSG00000197343	16
ENSG00000197358	42
ENSG00000197375	38
ENSG00000197385	60
ENSG00000197415	60
ENSG00000197442	58
ENSG00000197444	50
ENSG00000197506	51
ENSG00000197563	34
ENSG00000197586	10
ENSG00000197601	34
ENSG00000197635	47
ENSG00000197702	10
ENSG00000197712	10
ENSG00000197714	14
ENSG00000197744	32
ENSG00000197747	60
ENSG00000197771	34
ENSG00000197798	54
ENSG00000197860	18
ENSG00000197872	31
ENSG00000197879	10
ENSG00000197892	7
ENSG00000197915	50
ENSG00000197927	49
ENSG00000197930	18
ENSG00000197965	10
ENSG00000197989	60
ENSG00000197991	31
ENSG00000198018	5
ENSG00000198075	47
ENSG00000198105	19
ENSG00000198203	52
ENSG00000198315	12
ENSG00000198355	5
ENSG00000198467	39
ENSG00000198478	8
ENSG00000198513	8
ENSG00000198556	23
ENSG00000198563	5
ENSG00000198648	36
ENSG00000198668	36
ENSG00000198680	53
ENSG00000198728	45
ENSG00000198743	14
ENSG00000198794	47
ENSG00000198796	30
ENSG00000198825	59
ENSG00000198838	48
ENSG00000198853	42
ENSG00000198901	58
ENSG00000198908	14
ENSG00000198911	3
ENSG00000198932	14
ENSG00000198951	10
ENSG00000198954	7
ENSG00000198964	18
ENSG00000203485	7
ENSG00000203711	14
ENSG00000203780	46
ENSG00000203880	15
ENSG00000204054	46
ENSG00000204248	48
ENSG00000204252	52
ENSG00000204253	32
ENSG00000204304	45
ENSG00000204371	12
ENSG00000204381	52
ENSG00000204386	14
ENSG00000204387	53
ENSG00000204406	45
ENSG00000204442	53
ENSG00000204520	3
ENSG00000204528	38
ENSG00000204531	38
ENSG00000204764	40
ENSG00000204860	36
ENSG00000204936	52
ENSG00000204941	46
ENSG00000205213	2
ENSG00000205302	41
ENSG00000205336	48
ENSG00000205364	41
ENSG00000205592	50
ENSG00000205659	53
ENSG00000205683	50
ENSG00000205726	19
ENSG00000205763	58
ENSG00000205903	12
ENSG00000206190	40
ENSG00000206195	50
ENSG00000206337	46
ENSG00000206341	25
ENSG00000206527	42
ENSG00000206530	53
ENSG00000206538	59
ENSG00000211445	53
ENSG00000211450	46
ENSG00000211584	53
ENSG00000212724	50
ENSG00000213024	32
ENSG00000213222	28
ENSG00000213235	54
ENSG00000213406	59
ENSG00000213420	48
ENSG00000213462	45
ENSG00000213493	41
ENSG00000213569	35
ENSG00000213585	2
ENSG00000213598	5
ENSG00000213626	20
ENSG00000213639	19
ENSG00000213763	40
ENSG00000213782	47
ENSG00000213846	2
ENSG00000213906	31
ENSG00000213942	15
ENSG00000213943	40
ENSG00000213949	54
ENSG00000213977	19
ENSG00000213985	19
ENSG00000214012	21
ENSG00000214027	36
ENSG00000214063	3
ENSG00000214110	22
ENSG00000214182	31
ENSG00000214193	10
ENSG00000214207	41
ENSG00000214491	47
ENSG00000214517	38
ENSG00000214530	47
ENSG00000214655	25
ENSG00000214960	35
ENSG00000215067	46
ENSG00000215089	41
ENSG00000215190	54
ENSG00000216819	40
ENSG00000217094	23
ENSG00000217128	32
ENSG00000217801	13
ENSG00000219201	18
ENSG00000219507	61
ENSG00000221955	23
ENSG00000221968	42
ENSG00000222009	46
ENSG00000222038	40
ENSG00000223361	61
ENSG00000223722	60
ENSG00000223773	19
ENSG00000224032	47
ENSG00000224114	53
ENSG00000224520	38
ENSG00000224976	41
ENSG00000225151	13
ENSG00000225210	49
ENSG00000225302	15
ENSG00000225422	7
ENSG00000225439	9
ENSG00000225511	9
ENSG00000225614	23
ENSG00000225648	34
ENSG00000225828	27
ENSG00000226380	51
ENSG00000226432	23
ENSG00000226564	61
ENSG00000226608	52
ENSG00000226964	58
ENSG00000227036	2
ENSG00000227268	46
ENSG00000227295	58
ENSG00000227671	32
ENSG00000227775	46
ENSG00000227934	36
ENSG00000228262	38
ENSG00000228294	49
ENSG00000228328	23
ENSG00000228358	48
ENSG00000228502	54
ENSG00000228594	42
ENSG00000229152	50
ENSG00000229619	38
ENSG00000229656	31
ENSG00000229689	13
ENSG00000229927	36
ENSG00000229953	52
ENSG00000230154	59
ENSG00000230202	5
ENSG00000230204	39
ENSG00000231107	50
ENSG00000231203	38
ENSG00000231313	19
ENSG00000231351	48
ENSG00000231574	38
ENSG00000231672	27
ENSG00000231752	58
ENSG00000231991	36
ENSG00000232004	60
ENSG00000232187	39
ENSG00000232480	23
ENSG00000232699	27
ENSG00000232759	31
ENSG00000232775	49
ENSG00000232810	50
ENSG00000233006	39
ENSG00000233098	41
ENSG00000233205	28
ENSG00000233328	10
ENSG00000233476	53
ENSG00000233588	36
ENSG00000233695	14
ENSG00000233954	26
ENSG00000234337	57
ENSG00000234449	2
ENSG00000234465	29
ENSG00000234741	26
ENSG00000234771	46
ENSG00000234840	49
ENSG00000234975	39
ENSG00000235109	51
ENSG00000235316	47
ENSG00000235703	14
ENSG00000235927	30
ENSG00000235947	28
ENSG00000236060	39
ENSG00000236453	50
ENSG00000236609	48
ENSG00000236735	45
ENSG00000236901	52
ENSG00000237149	48
ENSG00000237264	39
ENSG00000237493	54
ENSG00000237515	41
ENSG00000237975	50
ENSG00000237988	49
ENSG00000238018	28
ENSG00000238035	53
ENSG00000239246	26
ENSG00000239665	13
ENSG00000239779	26
ENSG00000240184	47
ENSG00000240476	5
ENSG00000240668	38
ENSG00000240771	46
ENSG00000240809	36
ENSG00000241081	32
ENSG00000241095	59
ENSG00000241127	15
ENSG00000241547	41
ENSG00000241878	54
ENSG00000242071	25
ENSG00000242208	31
ENSG00000242265	15
ENSG00000242294	13
ENSG00000242539	60
ENSG00000242960	39
ENSG00000243364	45
ENSG00000243449	2
ENSG00000243701	36
ENSG00000243927	5
ENSG00000244026	13
ENSG00000244306	51
ENSG00000244363	45
ENSG00000244486	42
ENSG00000244586	38
ENSG00000245532	26
ENSG00000245648	46
ENSG00000246705	23
ENSG00000246763	50
ENSG00000247373	47
ENSG00000247498	13
ENSG00000247572	46
ENSG00000247746	52
ENSG00000248049	54
ENSG00000248641	30
ENSG00000250067	46
ENSG00000250337	13
ENSG00000250526	19
ENSG00000250539	38
ENSG00000251381	45
ENSG00000251548	19
ENSG00000251593	2
ENSG00000253161	49
ENSG00000253368	61
ENSG00000253522	14
ENSG00000253746	29
ENSG00000253785	8
ENSG00000253837	47
ENSG00000254004	32
ENSG00000254221	47
ENSG00000254285	38
ENSG00000254332	2
ENSG00000254635	2
ENSG00000254726	28
ENSG00000254815	40
ENSG00000254851	40
ENSG00000255103	50
ENSG00000255112	12
ENSG00000255495	21
ENSG00000255769	46
ENSG00000255874	52
ENSG00000256043	54
ENSG00000256053	10
ENSG00000256167	45
ENSG00000256235	38
ENSG00000256849	58
ENSG00000257093	46
ENSG00000257219	59
ENSG00000257335	38
ENSG00000258586	50
ENSG00000258920	8
ENSG00000258955	29
ENSG00000259429	49
ENSG00000259479	50
ENSG00000259498	46
ENSG00000259660	53
ENSG00000260032	26
ENSG00000260336	10
ENSG00000260528	31
ENSG00000260549	40
ENSG00000260903	50
ENSG00000260912	14
ENSG00000261115	2
ENSG00000261150	40
ENSG00000261488	14
ENSG00000261801	51
ENSG00000261971	26
ENSG00000262001	29
ENSG00000262655	50
ENSG00000262814	9
ENSG00000263006	35
ENSG00000263470	52
ENSG00000263535	19
ENSG00000263956	13
ENSG00000263961	38
ENSG00000264230	39
ENSG00000265190	61
ENSG00000266709	14
ENSG00000267010	53
ENSG00000267121	53
ENSG00000267169	14
ENSG00000267257	50
ENSG00000267278	47
ENSG00000268034	7
ENSG00000268043	12
ENSG00000268362	47
ENSG00000268713	30
ENSG00000268812	50
ENSG00000269113	38
ENSG00000269728	61
ENSG00000269751	26
ENSG00000269821	27
ENSG00000269837	53
ENSG00000269893	54
ENSG00000269905	53
ENSG00000270189	29
ENSG00000270392	53
ENSG00000270562	47
ENSG00000270605	52
ENSG00000270885	46
ENSG00000271121	8
ENSG00000272168	47
ENSG00000272405	52
ENSG00000272654	47
ENSG00000272734	48
ENSG00000272761	39
ENSG00000272841	51
ENSG00000272849	53
ENSG00000272872	50
ENSG00000272894	61
ENSG00000273081	30
ENSG00000273230	46
ENSG00000273559	12
ENSG00000273576	48
ENSG00000273706	48
ENSG00000273760	60
ENSG00000274180	45
ENSG00000274276	34
ENSG00000274642	40
ENSG00000274877	14
ENSG00000275023	32
ENSG00000275131	41
ENSG00000275342	53
ENSG00000275410	5
ENSG00000275832	42
ENSG00000275993	61
ENSG00000276850	59
ENSG00000277268	14
ENSG00000277586	10
ENSG00000277972	19
ENSG00000278309	38
ENSG00000278540	3
